Gene A	Input Protein ID A	Primary Protein ID A	Uniprot-Ac A	Interface Number A	Gene B	Input Protein ID B	Primary Protein ID B	Uniprot-Ac B	Interface Number B	Structure Recommendation	Interaction Score
-	DLX3	DLX3	-	-	-	EFEMP2	EFEMP2	-	-	P49639_S0__Q6UXH1_S0__AF4:A:B	4.8714
-	DLX3	DLX3	-	-	-	ZSCAN20	ZSCAN20	-	-	P31273_S0__Q8IZ26_S0__AF1:A:B	4.3336
-	HNRPLL_1_frame1	HNRPLL_1_frame1	-	-	-	HNRPLL_2_frame1	HNRPLL_2_frame1	-	-	3ZZY_AU:B:A	3.642
-	HNRPLL_1_frame1	HNRPLL_1_frame1	-	-	-	HNRPLL_1_frame1	HNRPLL_1_frame1	-	-	3ZZY_AU:B:A	3.642
-	HNRPLL_1_frame1	HNRPLL_1_frame1	-	-	-	HNRPLL_3_frame1	HNRPLL_3_frame1	-	-	3ZZY_AU:B:A	3.642
-	CSGALNACT2_2_frame1	CSGALNACT2_2_frame1	-	-	-	CSGALNACT2_3_frame1	CSGALNACT2_3_frame1	-	-	Q8N6G5_S0__Q8TDX6_S0__AFMM3:B:A	27.452
-	CSGALNACT2_2_frame1	CSGALNACT2_2_frame1	-	-	-	CSGALNACT2_2_frame1	CSGALNACT2_2_frame1	-	-	Q8N6G5_S0__Q8TDX6_S0__AFMM3:B:A	27.6395
-	ACTN1	ACTN1	-	-	-	LDB3_2_frame1	LDB3_2_frame1	-	-	O00151_S0__O43707_S2__AFMM2:B:A	79.4022
-	ACTN1	ACTN1	-	-	-	LDB3_3_frame1	LDB3_3_frame1	-	-	O00151_S0__O43707_S2__AFMM2:B:A	50.0935
-	ACTN1	ACTN1	-	-	-	CDX4	CDX4	-	-	P12814_S2__Q96QS3_S0__AF2:A:B	7.254
-	ACTN1	ACTN1	-	-	-	CRX	CRX	-	-	A8MU46_S0__O95076_S0__AF:A:B	10.7336
-	ACTN1	ACTN1	-	-	-	MEOX1	MEOX1	-	-	P12814_S2__Q96QS3_S0__AF2:A:B	7.254
-	COG7_1_frame1	COG7_1_frame1	-	-	-	COG5	COG5	-	-	P83436_S1__Q9UP83_S0__AF:A:B	53.7625
-	PPP1R12B_2_frame1	PPP1R12B_2_frame1	-	-	-	PPP1R12B_1_frame1	PPP1R12B_1_frame1	-	-	4QFV:B:A	80.0548
-	PPP1R12B_2_frame1	PPP1R12B_2_frame1	-	-	-	PPP1R12B_2_frame1	PPP1R12B_2_frame1	-	-	4QFV:B:A	68.4392
-	PPP1R12B_2_frame1	PPP1R12B_2_frame1	-	-	-	ANKRD50_2_frame1	ANKRD50_2_frame1	-	-	5HRY_AU:D:C	52.4613
-	PPP1R12B_2_frame1	PPP1R12B_2_frame1	-	-	-	CDK20_3_frame1	CDK20_3_frame1	-	-	1G3N:B:A	64.1968
-	PPP1R12B_2_frame1	PPP1R12B_2_frame1	-	-	-	CDK20_4_frame1	CDK20_4_frame1	-	-	1G3N:B:A	64.1968
-	S100A1	S100A1	-	-	-	S100A2	S100A2	-	-	7PSQ:E:A	89.3079
-	S100A1	S100A1	-	-	-	S100B_1_frame1	S100B_1_frame1	-	-	7PSQ:E:A	84.8713
-	S100A1	S100A1	-	-	-	S100A1	S100A1	-	-	7PSQ:E:A	86.9705
-	S100A1	S100A1	-	-	-	S100A1_1_frame1	S100A1_1_frame1	-	-	7PSQ:E:A	86.9705
-	S100A1	S100A1	-	-	-	S100B	S100B	-	-	7PSQ:E:A	84.8713
-	KLHL6	KLHL6	-	-	-	IKZF3	IKZF3	-	-	P41182_S0__Q53G59_S0__AFMM5:B:A	83.8718
-	KLHL6	KLHL6	-	-	-	ZNF341_ORF2	ZNF341_ORF2	-	-	Q3SY56_S0__Q6TFL4_S0__AF3:B:A	17.2373
-	KLHL6	KLHL6	-	-	-	ZNF688_1_frame1	ZNF688_1_frame1	-	-	Q3SY56_S0__Q6TFL4_S0__AF3:B:A	17.2373
-	KLHL6	KLHL6	-	-	-	ZNF471	ZNF471	-	-	P41182_S0__Q53G59_S0__AFMM5:B:A	80.7713
-	KLHL6	KLHL6	-	-	-	ZNF341_ORF1	ZNF341_ORF1	-	-	Q3SY56_S0__Q6TFL4_S0__AF3:B:A	17.2373
-	RNF40_1_frame1	RNF40_1_frame1	-	-	-	RNF40_1_frame1	RNF40_1_frame1	-	-	O75150_S1__Q5VTR2_S1__AFMM5:A:B	384.914
-	RNF40_1_frame1	RNF40_1_frame1	-	-	-	RNF40_2_frame1	RNF40_2_frame1	-	-	O75150_S1__Q5VTR2_S1__AFMM5:A:B	384.914
-	RNF40_1_frame1	RNF40_1_frame1	-	-	-	WAC	WAC	-	-	Q5VTR2_S1__Q9BTA9_S0__AFMM2:A:B	86.5899
-	TAX1BP1	TAX1BP1	-	-	-	TAX1BP1	TAX1BP1	-	-	5Z7A_AU:B:A	14.4384
-	TAX1BP1	TAX1BP1	-	-	-	CALCOCO2	CALCOCO2	-	-	5Z7A_AU:B:A	16.5526
-	GMPPA	GMPPA	-	-	-	GMPPA	GMPPA	-	-	7D73_AU:F:B	49.5288
-	DDX39A	DDX39A	-	-	-	DDX39B	DDX39B	-	-	5IVL:B:A	75.2935
-	DDX39A	DDX39A	-	-	-	DDX39A	DDX39A	-	-	5IVL:A:B	88.696
-	DDX39A	DDX39A	-	-	-	PUF60_ORF2	PUF60_ORF2	-	-	2J0S:A:D	7.4322
-	DDX39A	DDX39A	-	-	-	PUF60_ORF1	PUF60_ORF1	-	-	2J0S:A:D	7.4322
-	DDX39A	DDX39A	-	-	-	PUF60_ORF3	PUF60_ORF3	-	-	2J0S:A:D	7.4322
-	TFDP1	TFDP1	-	-	-	E2F6_3_frame3	E2F6_3_frame3	-	-	Q01094_S0__Q14186_S0__AFMM1:B:A	246.671
-	TFDP1	TFDP1	-	-	-	E2F6_1_frame1	E2F6_1_frame1	-	-	Q01094_S0__Q14186_S0__AFMM1:B:A	249.132
-	TFDP1	TFDP1	-	-	-	TFDP2	TFDP2	-	-	Q14186_S0__Q14188_S0__AFMM3:B:A	116.99
-	TFDP1	TFDP1	-	-	-	TFDP1	TFDP1	-	-	Q14186_S0__Q14188_S0__AFMM3:A:B	116.99
-	ZCWPW1_5_frame1	ZCWPW1_5_frame1	-	-	-	ZCWPW1_6_frame1	ZCWPW1_6_frame1	-	-	7VLN_AU:C:B	5.1987
-	ZCWPW1_5_frame1	ZCWPW1_5_frame1	-	-	-	ZCWPW1_2_frame1	ZCWPW1_2_frame1	-	-	7VLN_AU:C:B	5.1987
-	ZCWPW1_5_frame1	ZCWPW1_5_frame1	-	-	-	ZCWPW1_1_frame1	ZCWPW1_1_frame1	-	-	7VLN_AU:C:B	5.1987
-	ZCWPW1_5_frame1	ZCWPW1_5_frame1	-	-	-	ZCWPW1_4_frame1	ZCWPW1_4_frame1	-	-	7VLN_AU:C:B	5.1987
-	ZCWPW1_5_frame1	ZCWPW1_5_frame1	-	-	-	ZCWPW1_5_frame1	ZCWPW1_5_frame1	-	-	7VLN_AU:C:B	5.1987
-	HNRNPK_ORF2	HNRNPK_ORF2	-	-	-	HNRNPK_ORF1	HNRNPK_ORF1	-	-	1ZZJ:C:A	5.8764
-	HNRNPK_ORF2	HNRNPK_ORF2	-	-	-	HNRNPK_ORF2	HNRNPK_ORF2	-	-	1ZZJ:C:A	5.8764
-	MVK	MVK	-	-	-	MVK_1_frame1	MVK_1_frame1	-	-	4HAC:B:A	68.2897
-	MVK	MVK	-	-	-	MVK_2_frame1	MVK_2_frame1	-	-	4HAC:B:A	73.1428
-	MVK	MVK	-	-	-	MVK	MVK	-	-	4HAC:B:A	68.2897
-	HOMER3	HOMER3	-	-	-	HOMER3	HOMER3	-	-	Q9NSB8_S0__Q9NSC5_S0__AFMM5:A:B	136.781
-	HOMER3	HOMER3	-	-	-	SYCE1	SYCE1	-	-	Q8N0S2_S0__Q9NSB8_S0__AFMM3:B:A	45.3487
-	ACBD4_3_frame1	ACBD4_3_frame1	-	-	-	ACBD4_2_frame1	ACBD4_2_frame1	-	-	3EPY_AU:B:A	193.875
-	ACBD4_3_frame1	ACBD4_3_frame1	-	-	-	ACBD4_1_frame1	ACBD4_1_frame1	-	-	3EPY_AU:B:A	193.875
-	ACBD4_3_frame1	ACBD4_3_frame1	-	-	-	ACBD4_3_frame1	ACBD4_3_frame1	-	-	3EPY_AU:B:A	193.875
-	ACBD4_3_frame1	ACBD4_3_frame1	-	-	-	ACBD4_4_frame1	ACBD4_4_frame1	-	-	3EPY_AU:B:A	193.875
-	ACBD4_3_frame1	ACBD4_3_frame1	-	-	-	PTPRN	PTPRN	-	-	P18031_S0__Q5T8D3_S0__AFMM5:B:A	23.8312
-	AP3B1_2_frame1	AP3B1_2_frame1	-	-	-	LCK_1_frame1	LCK_1_frame1	-	-	P04626_S2__Q13367_S1__AFMM1:B:A	45.4923
-	AP3B1_2_frame1	AP3B1_2_frame1	-	-	-	LCK_3_frame1	LCK_3_frame1	-	-	P04626_S2__Q13367_S1__AFMM1:B:A	52.292
-	AP3B1_2_frame1	AP3B1_2_frame1	-	-	-	CDK20_4_frame1	CDK20_4_frame1	-	-	P04626_S2__Q13367_S1__AFMM1:B:A	28.5902
-	AP3B1_2_frame1	AP3B1_2_frame1	-	-	-	CDK20_1_frame1	CDK20_1_frame1	-	-	P04626_S2__Q13367_S1__AFMM1:B:A	25.956
-	FH_1_frame1	FH_1_frame1	-	-	-	FH_1_frame1	FH_1_frame1	-	-	5F92:D:C	226.666
-	FH_1_frame1	FH_1_frame1	-	-	-	FH_5_frame1	FH_5_frame1	-	-	5F92:B:C	54.2817
-	FH_1_frame1	FH_1_frame1	-	-	-	FH_7_frame1	FH_7_frame1	-	-	5F92:B:C	77.1798
-	PPP1R12B_1_frame1	PPP1R12B_1_frame1	-	-	-	PPP1CB	PPP1CB	-	-	1S70:B:A	119.947
-	PPP1R12B_1_frame1	PPP1R12B_1_frame1	-	-	-	PPP3CA_2_frame1	PPP3CA_2_frame1	-	-	1S70:B:A	106.317
-	PPP1R12B_1_frame1	PPP1R12B_1_frame1	-	-	-	PPP3CA_1_frame1	PPP3CA_1_frame1	-	-	1S70:B:A	106.317
-	PPP1R12B_1_frame1	PPP1R12B_1_frame1	-	-	-	EHMT2	EHMT2	-	-	5LE7_AU:A:C	15.7011
-	PPP1R12B_1_frame1	PPP1R12B_1_frame1	-	-	-	ANKRD50_1_frame1	ANKRD50_1_frame1	-	-	4QFV:B:A	105.315
-	FAM9B	FAM9B	-	-	-	FAM9B	FAM9B	-	-	4CPC:G:H	110.154
-	HOOK2	HOOK2	-	-	-	HOOK2	HOOK2	-	-	5J8E_AU:B:A	103.961
-	HOOK2	HOOK2	-	-	-	DES	DES	-	-	P04264_S0__Q96ED9_S0__AFMM3:B:A	38.5293
-	HOOK2	HOOK2	-	-	-	KRT6A_1_frame1	KRT6A_1_frame1	-	-	P04264_S0__Q96ED9_S0__AFMM3:B:A	38.5293
-	HOOK2	HOOK2	-	-	-	SDCCAG3	SDCCAG3	-	-	Q96C92_S0__Q9UJC3_S0__AFMM3:B:A	20.3758
-	SPRY2	SPRY2	-	-	-	SPRY2	SPRY2	-	-	O43597_S0__O43609_S0__AF2:A:B	2.1654
-	SPRY2	SPRY2	-	-	-	LCK_2_frame1	LCK_2_frame1	-	-	O43597_S0__P00533_S2__AFMM3:A:B	3.0354
-	SPRY2	SPRY2	-	-	-	LCK_1_frame1	LCK_1_frame1	-	-	O43597_S0__P00533_S2__AFMM3:A:B	3.0354
-	SPRY2	SPRY2	-	-	-	LCK_3_frame1	LCK_3_frame1	-	-	O43597_S0__P00533_S2__AFMM3:A:B	5.6781
-	GNMT_1_frame1	GNMT_1_frame1	-	-	-	GNMT_3_frame1	GNMT_3_frame1	-	-	3THS:B:A	119.728
-	GNMT_1_frame1	GNMT_1_frame1	-	-	-	GNMT_1_frame1	GNMT_1_frame1	-	-	3THS:B:A	116.696
-	GNMT_1_frame1	GNMT_1_frame1	-	-	-	GNMT	GNMT	-	-	3THS:B:A	116.696
-	GNMT_1_frame1	GNMT_1_frame1	-	-	-	GNMT_4_frame1	GNMT_4_frame1	-	-	3THS:A:B	109.313
-	MYOZ2	MYOZ2	-	-	-	ACTN4_1_frame1	ACTN4_1_frame1	-	-	7ANK:C:A	32.1765
-	MYOZ2	MYOZ2	-	-	-	ACTN1	ACTN1	-	-	7ANK:C:A	32.1765
-	MYOZ2	MYOZ2	-	-	-	ACTN4_4_frame3	ACTN4_4_frame3	-	-	7ANK:C:B	33.1306
-	VIPAR	VIPAR	-	-	-	VPS33B_1_frame1	VPS33B_1_frame1	-	-	Q96AX1_S0__Q9H9C1_S0__AFMM4:B:A	74.2005
-	COL1A2_1_frame1	COL1A2_1_frame1	-	-	-	COL1A2_1_frame1	COL1A2_1_frame1	-	-	P02458_S2__P25940_S2__AFMM2:A:B	323.167
-	COL1A2_1_frame1	COL1A2_1_frame1	-	-	-	COL1A2_5_frame1	COL1A2_5_frame1	-	-	P02458_S2__P25940_S2__AFMM2:A:B	279.62
-	COL1A2_1_frame1	COL1A2_1_frame1	-	-	-	CFP_2_frame1	CFP_2_frame1	-	-	P02452_S2__P58397_S2__AFMM1:A:B	15.0595
-	COL1A2_1_frame1	COL1A2_1_frame1	-	-	-	EMILIN1	EMILIN1	-	-	P25067_S0__Q03692_S0__AFMM4:A:B	42.5005
-	HSPD1_1_frame1	HSPD1_1_frame1	-	-	-	HSPD1_1_frame1	HSPD1_1_frame1	-	-	7K3Z:B:A	73.3322
-	HSPD1_1_frame1	HSPD1_1_frame1	-	-	-	HSPD1_4_frame1	HSPD1_4_frame1	-	-	5DA8_AU:C:B	25.1546
-	FXR2	FXR2	-	-	-	FXR2	FXR2	-	-	P51114_S0__Q06787_S0__AF1:B:A	67.6671
-	FXR2	FXR2	-	-	-	RXRB_1_frame1	RXRB_1_frame1	-	-	P03372_S0__P51114_S0__AFMM3:B:A	33.6189
-	FXR2	FXR2	-	-	-	RXRB_2_frame1	RXRB_2_frame1	-	-	P03372_S0__P51114_S0__AFMM3:B:A	33.6189
-	FXR2	FXR2	-	-	-	RXRB_4_frame2	RXRB_4_frame2	-	-	P03372_S0__P51114_S0__AFMM3:B:A	38.6565
-	FXR2	FXR2	-	-	-	RXRB_3_frame1	RXRB_3_frame1	-	-	P03372_S0__P51114_S0__AFMM3:B:A	33.6189
-	LCK_3_frame1	LCK_3_frame1	-	-	-	PLK4	PLK4	-	-	6QAV_AU:D:C	136.045
-	LCK_3_frame1	LCK_3_frame1	-	-	-	NCK1_2_frame1	NCK1_2_frame1	-	-	O43639_S0__P54762_S2__AFMM1:B:A	36.6426
-	LCK_3_frame1	LCK_3_frame1	-	-	-	PPP1CB	PPP1CB	-	-	8GAE:D:E	0.1386
-	LCK_3_frame1	LCK_3_frame1	-	-	-	STUB1	STUB1	-	-	8GAE:D:E	0.1386
-	LCK_3_frame1	LCK_3_frame1	-	-	-	PPP3CA_2_frame1	PPP3CA_2_frame1	-	-	8GAE:D:E	0.1386
-	PAK1IP1_1_frame1	PAK1IP1_1_frame1	-	-	-	LCK_2_frame1	LCK_2_frame1	-	-	P00533_S2__Q9NWT1_S0__AFMM3:B:A	24.4782
-	PAK1IP1_1_frame1	PAK1IP1_1_frame1	-	-	-	LCK_1_frame1	LCK_1_frame1	-	-	P00533_S2__Q9NWT1_S0__AFMM3:B:A	24.4782
-	PAK1IP1_1_frame1	PAK1IP1_1_frame1	-	-	-	LCK_3_frame1	LCK_3_frame1	-	-	P00533_S2__Q9NWT1_S0__AFMM3:B:A	24.4782
-	ARHGAP26_1_frame1	ARHGAP26_1_frame1	-	-	-	ARHGAP26_2_frame1	ARHGAP26_2_frame1	-	-	A1A4S6_S0__Q9UNA1_S0__AFMM4:B:A	206.715
-	ARHGAP26_1_frame1	ARHGAP26_1_frame1	-	-	-	ARHGAP26_1_frame1	ARHGAP26_1_frame1	-	-	A1A4S6_S0__Q9UNA1_S0__AFMM4:B:A	206.715
-	ARHGAP26_1_frame1	ARHGAP26_1_frame1	-	-	-	PSTPIP1	PSTPIP1	-	-	P14598_S0__P62993_S0__AFMM1:B:A	13.0516
-	ARHGAP26_1_frame1	ARHGAP26_1_frame1	-	-	-	CRK_2_frame1	CRK_2_frame1	-	-	5XGG_AU:F:E	7.0681
-	ARHGAP26_1_frame1	ARHGAP26_1_frame1	-	-	-	EFS	EFS	-	-	A1A4S6_S0__Q9UNA1_S0__AFMM4:B:A	262.064
-	CBLB	CBLB	-	-	-	CBLB	CBLB	-	-	2Y1M_AU:A:E	59.8176
-	CBLB	CBLB	-	-	-	EHMT2	EHMT2	-	-	Q13191_S0__Q92882_S0__AF:A:B	11.1442
-	CBLB	CBLB	-	-	-	ARHGAP26_1_frame1	ARHGAP26_1_frame1	-	-	Q13191_S0__Q92882_S0__AF:A:B	11.1442
-	CBLB	CBLB	-	-	-	LCK_2_frame1	LCK_2_frame1	-	-	P04626_S2__Q9ULV8_S0__AF:B:A	25.9653
-	CBLB	CBLB	-	-	-	LCK_1_frame1	LCK_1_frame1	-	-	P04626_S2__Q9ULV8_S0__AF:B:A	25.9653
-	SSX2IP_ORF2	SSX2IP_ORF2	-	-	-	KRT18	KRT18	-	-	P19012_S0__Q9Y2D8_S0__AFMM3:B:A	88.9974
-	SSX2IP_ORF2	SSX2IP_ORF2	-	-	-	KRT15	KRT15	-	-	P19012_S0__Q9Y2D8_S0__AFMM3:B:A	88.982
-	SSX2IP_ORF2	SSX2IP_ORF2	-	-	-	KRT33B	KRT33B	-	-	P19012_S0__Q9Y2D8_S0__AFMM3:B:A	88.9974
-	HNRPLL_3_frame1	HNRPLL_3_frame1	-	-	-	HNRPLL_2_frame1	HNRPLL_2_frame1	-	-	3ZZY_AU:B:A	3.642
-	HNRPLL_3_frame1	HNRPLL_3_frame1	-	-	-	HNRPLL_1_frame1	HNRPLL_1_frame1	-	-	3ZZY_AU:B:A	3.642
-	HNRPLL_3_frame1	HNRPLL_3_frame1	-	-	-	HNRPLL_3_frame1	HNRPLL_3_frame1	-	-	3ZZY_AU:B:A	3.642
-	GINS3_2_frame1	GINS3_2_frame1	-	-	-	MCM7_1_frame1	MCM7_1_frame1	-	-	6RAX:M:5	48.5218
-	NCK1_1_frame1	NCK1_1_frame1	-	-	-	NCK1_3_frame1	NCK1_3_frame1	-	-	5QU4_AU:D:B	158.102
-	NCK1_1_frame1	NCK1_1_frame1	-	-	-	NCK1_2_frame1	NCK1_2_frame1	-	-	5QU4_AU:D:B	154.038
-	NCK1_1_frame1	NCK1_1_frame1	-	-	-	PSTPIP1	PSTPIP1	-	-	O43639_S0__Q9NZQ3_S0__AFMM2:A:B	16.4029
-	NCK1_1_frame1	NCK1_1_frame1	-	-	-	EFS	EFS	-	-	8DGO:B:A	96.9902
-	NCK1_1_frame1	NCK1_1_frame1	-	-	-	ARHGAP26_1_frame1	ARHGAP26_1_frame1	-	-	8DGO:A:B	31.0895
-	RASSF5	RASSF5	-	-	-	STK25_2_frame2	STK25_2_frame2	-	-	Q13043_S0__Q9NS23_S0__AFMM1:B:A	92.7499
-	RASSF5	RASSF5	-	-	-	STK25_1_frame1	STK25_1_frame1	-	-	Q13188_S0__Q8WWW0_S0__AFMM1:B:A	97.3466
-	RASSF5	RASSF5	-	-	-	STK25_3_frame1	STK25_3_frame1	-	-	Q13043_S0__Q9NS23_S0__AFMM1:B:A	64.7628
-	RASSF5	RASSF5	-	-	-	RASSF5	RASSF5	-	-	Q8WWW0_S0__Q9NS23_S0__AFMM3:A:B	74.8547
-	RASSF5	RASSF5	-	-	-	AKT1_1_frame1	AKT1_1_frame1	-	-	Q9NRM7_S0__Q9NS23_S0__AFMM3:B:A	29.4459
-	CAPN3_1_frame1	CAPN3_1_frame1	-	-	-	CAPN3_7_frame1	CAPN3_7_frame1	-	-	P04632_S0__Q96L46_S0__AFMM1:A:B	97.251
-	CAPN3_1_frame1	CAPN3_1_frame1	-	-	-	CAPN3_2_frame2	CAPN3_2_frame2	-	-	P04632_S0__Q96L46_S0__AFMM1:B:A	88.3174
-	CAPN3_1_frame1	CAPN3_1_frame1	-	-	-	CAPN3_1_frame1	CAPN3_1_frame1	-	-	P04632_S0__Q96L46_S0__AFMM1:A:B	92.5464
-	CAPN3_1_frame1	CAPN3_1_frame1	-	-	-	STK25_2_frame2	STK25_2_frame2	-	-	P07384_S0__Q13177_S0__AF3:A:B	4.7923
-	CAPN3_1_frame1	CAPN3_1_frame1	-	-	-	STK25_1_frame1	STK25_1_frame1	-	-	P07384_S0__Q13177_S0__AF3:A:B	4.7923
-	VPS33B_2_frame1	VPS33B_2_frame1	-	-	-	PPFIBP2	PPFIBP2	-	-	Q86W92_S2__Q9H267_S0__AFMM5:B:A	2.2848
-	ACBD4_4_frame1	ACBD4_4_frame1	-	-	-	ACBD4_2_frame1	ACBD4_2_frame1	-	-	3EPY_AU:B:A	193.875
-	ACBD4_4_frame1	ACBD4_4_frame1	-	-	-	ACBD4_1_frame1	ACBD4_1_frame1	-	-	3EPY_AU:B:A	193.875
-	ACBD4_4_frame1	ACBD4_4_frame1	-	-	-	ACBD4_3_frame1	ACBD4_3_frame1	-	-	3EPY_AU:B:A	193.875
-	ACBD4_4_frame1	ACBD4_4_frame1	-	-	-	ACBD4_4_frame1	ACBD4_4_frame1	-	-	3EPY_AU:B:A	193.875
-	ACBD4_4_frame1	ACBD4_4_frame1	-	-	-	PTPRN	PTPRN	-	-	P18031_S0__Q5T8D3_S0__AFMM5:B:A	23.8312
-	ABI2	ABI2	-	-	-	SORBS3	SORBS3	-	-	Q96B97_S0__Q9Y5K6_S0__AFMM3:B:A	58.2798
-	ABI2	ABI2	-	-	-	MPP1	MPP1	-	-	1SEM:B:A	6.791
-	ABI2	ABI2	-	-	-	NCK1_3_frame1	NCK1_3_frame1	-	-	8DGO:A:B	54.2874
-	ABI2	ABI2	-	-	-	NCK1_2_frame1	NCK1_2_frame1	-	-	3UA7_AU:C:A	21.3397
-	ABI2	ABI2	-	-	-	PRMT2_1_frame1	PRMT2_1_frame1	-	-	3UA7_AU:C:A	12.6115
-	GNMT_4_frame1	GNMT_4_frame1	-	-	-	GNMT_3_frame1	GNMT_3_frame1	-	-	2AZT:A:B	81.9466
-	GNMT_4_frame1	GNMT_4_frame1	-	-	-	GNMT_1_frame1	GNMT_1_frame1	-	-	2AZT:A:B	79.155
-	GNMT_4_frame1	GNMT_4_frame1	-	-	-	GNMT	GNMT	-	-	2AZT:A:B	79.155
-	GNMT_4_frame1	GNMT_4_frame1	-	-	-	GNMT_4_frame1	GNMT_4_frame1	-	-	2AZT:A:B	69.6419
-	APBB1IP	APBB1IP	-	-	-	APBB1IP	APBB1IP	-	-	4KVG_AU:D:B	33.9347
-	APBB1IP	APBB1IP	-	-	-	LCK_2_frame1	LCK_2_frame1	-	-	P07949_S2__Q70E73_S0__AF:B:A	0.0894
-	APBB1IP	APBB1IP	-	-	-	LCK_1_frame1	LCK_1_frame1	-	-	P07949_S2__Q70E73_S0__AF:B:A	0.0894
-	APBB1IP	APBB1IP	-	-	-	LCK_3_frame1	LCK_3_frame1	-	-	P07949_S2__Q70E73_S0__AF:B:A	0.0894
-	RTN3	RTN3	-	-	-	STK25_3_frame1	STK25_3_frame1	-	-	Q16799_S0__Q92630_S0__AFMM4:A:B	28.7069
-	RTN3	RTN3	-	-	-	CDK5_2_frame1	CDK5_2_frame1	-	-	Q16799_S0__Q92630_S0__AFMM4:A:B	40.5563
-	RTN3	RTN3	-	-	-	LCK_2_frame1	LCK_2_frame1	-	-	P23458_S2__Q16799_S0__AF:B:A	13.7129
-	RTN3	RTN3	-	-	-	LCK_1_frame1	LCK_1_frame1	-	-	P23458_S2__Q16799_S0__AF:B:A	16.151
-	RTN3	RTN3	-	-	-	LCK_3_frame1	LCK_3_frame1	-	-	P23458_S2__Q16799_S0__AF:B:A	0.0466
-	GNMT	GNMT	-	-	-	GNMT_3_frame1	GNMT_3_frame1	-	-	3THS:B:A	119.728
-	GNMT	GNMT	-	-	-	GNMT_1_frame1	GNMT_1_frame1	-	-	3THS:B:A	116.696
-	GNMT	GNMT	-	-	-	GNMT	GNMT	-	-	3THS:B:A	116.696
-	GNMT	GNMT	-	-	-	GNMT_4_frame1	GNMT_4_frame1	-	-	3THS:A:B	109.313
-	KIF9	KIF9	-	-	-	KIFC3	KIFC3	-	-	O14782_S0__O15066_S0__AFMM1:A:B	135.295
-	KIF9	KIF9	-	-	-	KIF9	KIF9	-	-	O95239_S1__Q2VIQ3_S1__AFMM1:A:B	90.8841
-	KIF9	KIF9	-	-	-	PPP1R12B_1_frame1	PPP1R12B_1_frame1	-	-	9YMG_AU:C:F	0.0
-	KIF9	KIF9	-	-	-	EHMT2	EHMT2	-	-	9YMG_AU:F:C	0.0
-	KIF9	KIF9	-	-	-	KIFAP3	KIFAP3	-	-	O14782_S0__Q92845_S0__AFMM5:A:B	18.2878
-	NBR1	NBR1	-	-	-	NBR1	NBR1	-	-	4OLE_AU:B:A	7.0247
-	HMBOX1	HMBOX1	-	-	-	HMBOX1	HMBOX1	-	-	2H8R_AU:A:B	2.2667
-	TEAD4_3_frame1	TEAD4_3_frame1	-	-	-	TEAD4_3_frame1	TEAD4_3_frame1	-	-	8Q68:A:B	52.1146
-	TEAD4_3_frame1	TEAD4_3_frame1	-	-	-	TEAD4_2_frame3	TEAD4_2_frame3	-	-	6S60_AU:B:A	41.8412
-	TEAD4_3_frame1	TEAD4_3_frame1	-	-	-	TEAD4_1_frame1	TEAD4_1_frame1	-	-	5XJD_AU:B:A	41.8693
-	PRMT2_2_frame1	PRMT2_2_frame1	-	-	-	NCK1_2_frame1	NCK1_2_frame1	-	-	7PVW:A:B	104.068
-	PRMT2_2_frame1	PRMT2_2_frame1	-	-	-	LCK_3_frame1	LCK_3_frame1	-	-	9GHK:B:A	12.3933
-	PRMT2_2_frame1	PRMT2_2_frame1	-	-	-	NCK1_1_frame1	NCK1_1_frame1	-	-	4RTW_AU:C:A	24.2516
-	PRMT2_2_frame1	PRMT2_2_frame1	-	-	-	NCK1_3_frame1	NCK1_3_frame1	-	-	4RTW_AU:C:A	24.2516
-	PRMT2_2_frame1	PRMT2_2_frame1	-	-	-	ARRB1	ARRB1	-	-	9CX3:C:B	14.2204
-	NR1D1	NR1D1	-	-	-	NR1H4	NR1H4	-	-	4NQA_AU:H:I	53.884
-	NR1D1	NR1D1	-	-	-	NR1D1	NR1D1	-	-	P19793_S0__Q07869_S0__AFMM4:B:A	28.5652
-	NR1D1	NR1D1	-	-	-	NR1H3	NR1H3	-	-	4NQA_AU:H:I	55.4669
-	NR1D1	NR1D1	-	-	-	RXRB_3_frame1	RXRB_3_frame1	-	-	4NQA_AU:H:I	47.8488
-	NR1D1	NR1D1	-	-	-	RARB	RARB	-	-	4NQA_AU:H:I	53.884
-	CDK20_1_frame1	CDK20_1_frame1	-	-	-	CDK5_2_frame1	CDK5_2_frame1	-	-	7L26_AU:A:B	150.222
-	CDK20_1_frame1	CDK20_1_frame1	-	-	-	STK25_2_frame2	STK25_2_frame2	-	-	7L26_AU:A:B	179.462
-	CDK20_1_frame1	CDK20_1_frame1	-	-	-	AKT1_1_frame1	AKT1_1_frame1	-	-	O75582_S0__P27361_S0__AFMM3:B:A	59.0891
-	CDK20_1_frame1	CDK20_1_frame1	-	-	-	PLK4	PLK4	-	-	3I4B:B:A	90.6034
-	CDK20_1_frame1	CDK20_1_frame1	-	-	-	IRAK4_1_frame1	IRAK4_1_frame1	-	-	7JXH_AU:A:E	58.1676
-	KRT33B	KRT33B	-	-	-	KRT6A_1_frame1	KRT6A_1_frame1	-	-	P19013_S0__Q2M2I5_S0__AF3:B:A	280.144
